Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	tree_length
360	-2363.038	-2434.5	71.46281	0.25484	0.431253	0.568748	0.745159	2.970755	0.0728012	0.0633838	0.00592768	0.0487224	0.0445516	0.0824494	0.0407089	0.0331711	0.0536288	0.0408499	0.0331471	0.0985205	0.0111287	0.0254576	0.00426226	0.029443	0.00635109	0.0124179	0.0265549	0.0313478	0.0100482	0.0111816	0.0133214	0.00507886	0.0242257	0.00591337	0.00250884	0.0354645	0.000441236	0.00449116	0.00124431	0.0218929	0.0175908	0.0204678	0.0291987	0.00653131	0.00158766	0.0138077	0.0310046	0.110038	0.0172019	0.0423978	0.0423549	0.011967	0.0304179	0.0505907	0.0100646	0.0263917	0.190612	0.0144983	0.0137954	0.288625	0.0417574	0.391753	0.277865	0.0895139	0.308201	0.692669	1.44369	3.24463	11.1714	1.745026	0.046043	0.040087	0.00374895	0.0308144	0.0281766	0.052145	0.0257463	0.020979	0.0339174	0.0258354	0.0209638	0.0623091	0.00703833	0.0161006	0.00269566	0.0186212	0.00401674	0.00785368	0.0167946	0.0198259	0.00635496	0.00707178	0.00842511	0.00321212	0.0153215	0.0037399	0.00158671	0.0224295	0.000279059	0.00284043	0.000786964	0.0138461	0.0111252	0.0129448	0.0184667	0.00413071	0.00100411	0.00873268	0.0196088	0.0695934	0.0108793	0.0268144	0.0267873	0.00756853	0.0192378	0.031996	0.00636534	0.0166914	0.120552	0.00916943	0.0087249	1.581157
396	-2365.449	-2437.108	71.65821	0.278164	0.43894	0.56106	0.721836	3.719565	0.0634271	0.0353579	0.0376522	0.0348336	0.0472154	0.0501747	0.0141785	0.0195911	0.0260655	0.00465231	0.0247748	0.0398545	0.0094313	0.00652945	0.0034429	0.0156223	0.00705346	0.0225651	0.0106683	0.0119532	0.00819626	0.0140529	0.00613876	0.00419837	0.00920245	0.00465819	0.000706821	0.003773	0.0108279	0.00648061	0.00524016	3.1298e-05	0.00572508	0.0418387	0.019944	0.00432361	0.00726194	0.00323898	0.00575071	0.00521819	0.00033575	0.00883809	0.00993878	0.0099487	0.00107998	0.0508449	0.106532	0.0143244	0.0425677	0.00811049	0.0180928	0.298706	0.0697339	0.436371	0.195189	0.0714779	0.27617	0.669356	1.49397	3.62096	13.9903	1.907721	0.0687583	0.0383298	0.0408169	0.0377614	0.0511839	0.0543919	0.0153703	0.0212378	0.0282563	0.00504334	0.0268571	0.0432043	0.010224	0.00707826	0.00373228	0.0169353	0.00764631	0.0244617	0.011565	0.0129579	0.00888517	0.0152341	0.00665473	0.00455124	0.00997593	0.00504972	0.00076623	0.00409013	0.011738	0.00702531	0.0056806	3.39286e-05	0.00620628	0.0453553	0.0216204	0.00468701	0.00787232	0.00351122	0.00623407	0.00565679	0.000363971	0.00958095	0.0107741	0.0107849	0.00117076	0.0551185	0.115486	0.0155284	0.0461455	0.00879219	0.0196135	0.9224656
432	-2370.828	-2443.604	72.7761	0.187034	0.40566	0.594341	0.812965	1.65285	0.0845897	0.0335355	0.0291816	0.0303989	0.036534	0.0676187	0.0162639	0.0106723	0.0227392	0.00850871	0.0250247	0.0500456	0.0147387	0.0144959	0.00515462	0.00527891	0.00464467	0.031598	0.0115435	0.0110227	0.00455161	0.0094968	0.0108906	0.0221222	0.00815953	0.00919609	0.00354013	0.000664673	0.0133768	0.0100522	0.00216016	9.307e-06	0.0196662	0.0168504	0.0412123	0.00663494	0.00805883	0.00457962	0.00105776	0.0145781	0.00199491	0.0207696	0.0139775	0.0102534	0.00089301	0.0825354	0.103416	0.00405884	0.0120978	0.00860666	0.00431541	0.156227	0.439082	0.233172	0.17152	0.0565811	0.246419	0.645972	1.54805	4.05813	17.6738	2.076712	0.0860206	0.0341027	0.0296752	0.0309131	0.037152	0.0687624	0.016539	0.0108528	0.0231238	0.00865264	0.025448	0.0508922	0.014988	0.0147411	0.00524181	0.0053682	0.00472323	0.0321325	0.0117387	0.0112091	0.0046286	0.00965743	0.0110748	0.0224964	0.00829755	0.00935164	0.00360001	0.000675916	0.013603	0.0102223	0.0021967	9.46443e-06	0.0199988	0.0171354	0.0419095	0.00674717	0.00819515	0.00465708	0.00107565	0.0148247	0.00202866	0.0211209	0.0142139	0.0104268	0.000908116	0.0839315	0.105165	0.0041275	0.0123024	0.00875224	0.00438841	0.9833663
468	-2367.375	-2439.315	71.93927	0.225374	0.420823	0.579176	0.774626	2.280804	0.0912098	0.0754949	0.0426441	0.0482903	0.0591863	0.0789785	0.0434819	0.047655	0.0378899	0.0522196	0.0325145	0.0817377	0.0196622	0.015633	0.00623774	0.0146873	0.00640121	0.0522224	0.0385198	0.032479	0.00910654	0.0284278	0.0270557	0.0196323	0.025978	0.006677	0.0044562	0.0208553	0.00654884	0.00988202	0.0102555	0.00238686	0.0466168	0.0583677	0.050335	0.0241758	0.0151843	0.00978649	0.000896134	0.00867824	0.00340242	0.0175112	0.0220981	0.0173775	0.00245146	0.151724	0.171494	0.0129103	0.009942	0.0135805	8.41893e-05	0.123469	0.493204	0.22845	0.154877	0.113724	0.346367	0.718363	1.39205	2.88711	8.79322	1.571938	0.0541297	0.0448035	0.0253077	0.0286585	0.0351249	0.0468709	0.0258049	0.0282815	0.0224863	0.0309904	0.0192962	0.0485084	0.0116688	0.0092776	0.00370187	0.0087164	0.00379889	0.0309921	0.0228601	0.0192751	0.0054044	0.0168709	0.0160566	0.011651	0.015417	0.00396256	0.00264459	0.0123768	0.0038865	0.00586462	0.00608626	0.00141651	0.0276654	0.0346391	0.029872	0.0143475	0.00901134	0.00580793	0.000531823	0.00515022	0.00201921	0.0103923	0.0131144	0.0103129	0.00145485	0.0900425	0.101776	0.00766182	0.00590022	0.00805953	4.99633e-05	1.685023
504	-2358.637	-2430.92	72.28349	0.197449	0.409993	0.590007	0.802551	1.800806	0.138048	0.0804098	0.0159344	0.0368962	0.0417709	0.0734963	0.0584307	0.0212917	0.0293855	0.0239656	0.0640893	0.131709	0.0211211	0.0200909	0.0154692	0.0170988	0.0172306	0.0418435	0.0340355	0.0120607	0.00935605	0.0202964	0.0132448	0.00544949	0.0184463	0.00360736	0.004287	0.0303548	0.0108292	0.00085194	0.0148004	0.000848622	0.0561507	0.0600039	0.0370854	0.0189765	0.0134166	0.0116943	0.00038809	0.0208882	0.00512998	0.00351551	0.0188312	0.029352	0.00582907	0.166437	0.160432	0.0228255	0.0129781	0.0160006	2.48347e-05	0.270115	0.112645	0.434856	0.182384	0.112063	0.343891	0.716757	1.39517	2.9079	8.92355	1.582576	0.0818447	0.0476726	0.00944701	0.0218747	0.0247647	0.0435738	0.0346418	0.0126232	0.0174218	0.0142085	0.0379966	0.0780863	0.0125221	0.0119113	0.00917122	0.0101374	0.0102155	0.0248078	0.0201787	0.00715045	0.00554692	0.0120331	0.00785243	0.00323084	0.0109363	0.0021387	0.00254164	0.0179964	0.0064203	0.00050509	0.00877473	0.000503123	0.0332901	0.0355745	0.0219869	0.0112506	0.00795432	0.00693323	0.000230087	0.012384	0.00304141	0.00208424	0.0111644	0.017402	0.00345588	0.0986754	0.0951154	0.0135325	0.0076943	0.00948626	1.47238e-05	1.686709
540	-2358.58	-2428.427	69.84705	0.231178	0.42295	0.57705	0.768823	2.399266	0.158747	0.119831	0.068593	0.0694221	0.0867558	0.149878	0.0354694	0.0294442	0.0621331	0.0725284	0.070962	0.20145	0.0391701	0.0415766	0.0131874	0.0520168	0.0228808	0.130369	0.0388065	0.0475149	0.0188426	0.0376406	0.010968	0.0541967	0.0147789	0.00156663	0.00597241	0.0303471	0.0245812	0.00488505	0.00455694	0.000150352	0.120046	0.106551	0.0870118	0.025649	0.0288822	0.0635572	0.00273242	0.0323493	0.0152218	0.000876993	0.00559199	0.0484527	0.00446991	0.371058	0.309206	0.0332818	0.0616182	0.0361466	9.40001e-06	0.179286	0.274668	0.268628	0.277419	0.142458	0.38659	0.743412	1.34515	2.58672	7.01963	1.409052	0.0516765	0.0390083	0.0223289	0.0225988	0.0282414	0.0487896	0.0115463	0.00958492	0.020226	0.02361	0.0231001	0.0655774	0.0127509	0.0135343	0.00429287	0.0169329	0.00744834	0.0424386	0.0126326	0.0154674	0.00613378	0.0122531	0.00357039	0.0176425	0.00481093	0.000509982	0.00194419	0.00987883	0.00800186	0.00159022	0.00148341	4.89436e-05	0.0390783	0.0346854	0.0283248	0.00834945	0.00940196	0.0206896	0.000889479	0.0105306	0.00495511	0.000285485	0.00182035	0.0157727	0.00145508	0.12079	0.100655	0.0108341	0.0200584	0.0117667	3.05996e-06	3.071935
576	-2375.276	-2444.933	69.65668	0.295445	0.444375	0.555625	0.704555	4.44562	0.15974	0.0981359	0.0475286	0.0534536	0.04021	0.107712	0.0435328	0.0122361	0.0633929	0.0177795	0.075259	0.104052	0.050833	0.0218536	0.00100685	0.0222294	0.0110983	0.127595	0.0254342	0.0411825	0.0111724	0.0168986	0.0171771	0.00973588	0.0136349	0.00550227	0.0046826	0.0428589	0.0556684	0.00753223	0.00553521	0.00831429	0.0817743	0.027843	0.0300479	0.0336644	0.0174776	0.0406797	0.00899236	0.0107957	0.0215562	0.0151461	0.00399377	0.0213731	0.00629993	0.335105	0.1651	0.0866794	0.0704779	0.0353881	0.00195232	0.135103	0.399475	0.0321748	0.433247	0.102129	0.328669	0.706704	1.41502	3.04257	9.79157	1.649697	0.0683429	0.0419864	0.0203346	0.0228696	0.0172034	0.0460833	0.018625	0.0052351	0.027122	0.00760678	0.0321988	0.0445176	0.0217484	0.00934985	0.000430771	0.00951063	0.0047483	0.0545903	0.0108818	0.0176195	0.00477999	0.00722988	0.00734906	0.00416539	0.00583353	0.00235409	0.0020034	0.0183367	0.0238172	0.00322259	0.00236818	0.00355718	0.0349863	0.0119123	0.0128557	0.014403	0.00747759	0.0174044	0.00384729	0.00461881	0.00922261	0.00648012	0.00170869	0.00914426	0.00269536	0.143371	0.0706364	0.0370849	0.0301532	0.0151404	0.00083528	2.337325
612	-2368.037	-2440.982	72.94472	0.142129	0.384496	0.615504	0.857871	1.149468	0.0747097	0.0691733	0.0341695	0.0321838	0.0288309	0.125262	0.0642859	0.0233637	0.0216131	0.0261796	0.0350627	0.0889018	0.0132894	0.0109397	0.00327355	0.0280358	0.0164949	0.0455741	0.01612	0.0153995	0.0137931	0.0135187	0.0111553	0.0595202	0.0142037	0.00441334	0.00517218	0.014742	0.0419194	0.00156696	0.00468505	0.000958307	0.0111862	0.0239517	0.0106757	0.0144856	0.00481004	0.0114952	0.00904542	0.00339078	0.00975719	0.0108313	0.0111348	0.00944142	0.00289447	0.132381	0.173247	0.0267278	0.0384435	0.0344268	0.0242863	0.148977	0.415396	0.383659	0.0519681	0.0931229	0.3142	0.696847	1.43503	3.18269	10.7385	1.716446	0.0491148	0.0454751	0.0224633	0.0211579	0.0189537	0.0823486	0.0422621	0.0153595	0.0142086	0.0172107	0.0230506	0.0584449	0.00873659	0.00719188	0.00215206	0.018431	0.0108439	0.0299608	0.0105975	0.0101238	0.00906774	0.00888729	0.00733356	0.0391291	0.00933761	0.00290137	0.00340023	0.00969154	0.0275582	0.00103013	0.00308	0.00063	0.00735392	0.0157461	0.0070183	0.00952297	0.00316216	0.00755705	0.00594654	0.00222913	0.00641446	0.00712062	0.00732011	0.00620687	0.00190285	0.0870282	0.113894	0.0175711	0.0252731	0.0226325	0.0159661	1.521123
648	-2367.143	-2440.016	72.87323	0.198377	0.410371	0.589629	0.801622	1.814714	0.0798703	0.0530498	0.0165201	0.0252242	0.0352254	0.0505614	0.0534663	0.0343531	0.0266347	0.0166109	0.0470107	0.0657225	0.0226226	0.0114816	0.00204875	0.0292574	0.00773614	0.0169889	0.0187521	0.0232702	0.0203828	0.00925091	0.0120921	0.00683809	0.0083765	0.00610402	0.00220393	0.0312084	0.0363625	0.00633101	0.0100458	0.000500249	0.0494243	0.0536593	0.00385802	0.0180215	0.00648107	0.0237825	0.00344655	0.00687943	0.0103093	0.00780558	0.0353005	0.00865674	0.00292493	0.0993734	0.111123	0.000719628	0.0387343	0.0217593	0.0100009	0.207303	0.144177	0.570836	0.0776836	0.126166	0.364358	0.729802	1.37024	2.74456	7.92604	1.496863	0.0615161	0.040859	0.0127238	0.0194277	0.0271306	0.0389424	0.0411797	0.0264588	0.0205141	0.0127937	0.0362077	0.0506195	0.0174239	0.00884315	0.00157795	0.022534	0.00595838	0.0130848	0.0144429	0.0179227	0.0156988	0.00712505	0.00931331	0.0052667	0.00645158	0.00470132	0.00169747	0.0240367	0.0280064	0.00487614	0.00773727	0.000385292	0.0380666	0.0413284	0.00297145	0.0138802	0.00499172	0.0183173	0.00265453	0.00529854	0.00794019	0.00601186	0.0271884	0.00666743	0.00225278	0.0765374	0.0855869	0.000554258	0.0298332	0.016759	0.00770271	1.298364
684	-2353.97	-2425.504	71.5346	0.246924	0.428537	0.571463	0.753076	2.761911	0.0817889	0.0761151	0.0194327	0.0255539	0.0494162	0.077532	0.0417284	0.0313942	0.0531479	0.0256134	0.0497571	0.0990187	0.0285107	0.0237974	0.00614738	0.0203608	0.00907745	0.0463563	0.0415329	0.0375049	0.00920486	0.00913095	0.00304983	0.0247693	0.0227326	0.00389794	0.00396877	0.00935442	0.0133965	0.00927596	0.0136536	0.000136705	0.0395861	0.0390506	0.00598491	0.0197116	0.0123744	0.0100658	0.00740706	0.0358922	0.00774662	0.0332068	0.017794	0.0154427	0.000963417	0.131616	0.246165	0.00348024	0.0405834	0.0159565	0.0109548	0.257929	0.0327472	0.468252	0.241071	0.0962972	0.319379	0.70041	1.42773	3.13108	10.3845	1.69221	0.0492603	0.0458431	0.011704	0.0153908	0.0297627	0.0466965	0.0251324	0.0189083	0.0320103	0.0154266	0.029968	0.0596376	0.0171716	0.0143329	0.00370248	0.012263	0.00546723	0.0279198	0.0250147	0.0225887	0.00554396	0.00549945	0.00183687	0.0149182	0.0136916	0.00234768	0.00239034	0.00563404	0.0080685	0.00558679	0.00822336	8.23355e-05	0.0238422	0.0235197	0.00360463	0.011872	0.00745293	0.0060625	0.00446117	0.0216174	0.00466568	0.02	0.0107171	0.00930095	0.000580253	0.0792702	0.148262	0.0020961	0.0244429	0.00961037	0.00659795	1.660339
720	-2372.531	-2444.393	71.86184	0.225357	0.420817	0.579183	0.774644	2.280456	0.0577474	0.0344642	0.0254798	0.043158	0.05182	0.0745743	0.00769735	0.0165364	0.0543781	0.0103682	0.0461762	0.113518	0.0181872	0.0208734	0.000893775	0.017249	0.0138811	0.0481488	0.0484864	0.0320469	0.0106081	0.00364427	0.00593162	0.00444224	0.0159507	0.00367264	0.00694848	0.0126868	0.0195897	0.00422178	0.0286375	0.00786391	0.0647114	0.0524485	0.0231987	0.0190274	0.0143548	0.00225556	0.00960079	0.0519067	0.00554097	0.0169898	0.01408	0.011431	0.000340025	0.155185	0.232932	0.00492166	0.000266753	0.0177318	0.0230937	0.249157	0.0898295	0.414563	0.246451	0.0834856	0.297898	0.68536	1.45909	3.35686	11.9781	1.795439	0.0365513	0.0218142	0.0161275	0.0273169	0.0327996	0.0472019	0.00487205	0.0104668	0.0344187	0.00656258	0.0292273	0.0718513	0.0115116	0.0132119	0.000565716	0.0109178	0.00878606	0.0304759	0.0306896	0.0202842	0.00671444	0.00230665	0.00375443	0.00281173	0.010096	0.00232461	0.00439805	0.00803013	0.0123993	0.00267218	0.0181261	0.00497748	0.0409592	0.0331974	0.0146837	0.0120435	0.00908589	0.00142766	0.00607683	0.0328544	0.00350717	0.0107537	0.00891197	0.00723526	0.000215219	0.0982246	0.147435	0.00311517	0.000168842	0.0112234	0.0146172	1.579899
756	-2353.712	-2426.932	73.22064	0.167704	0.3971	0.6029	0.832296	1.412681	0.0582667	0.0227052	0.00816925	0.0284585	0.0420111	0.0415459	0.0134014	0.00909357	0.0162272	0.00794237	0.0194458	0.04324	0.00960876	0.00476468	0.00284263	0.00644197	0.00585144	0.0240248	0.0107237	0.00817717	0.0101376	0.00867474	0.0024908	0.00621678	0.00528509	0.00185068	0.000908479	0.00559585	0.000777777	0.000966533	0.000534645	0.00977835	0.0161116	0.0101904	0.00638087	0.0464471	0.00602036	0.00345743	0.0592682	0.00690472	0.000654072	0.00741065	0.00331489	0.00317329	0.000991875	0.0175457	0.00297317	0.00333143	0.00727257	0.00267046	0.000644818	0.109214	0.29149	0.564298	0.0349988	0.0552268	0.243525	0.643595	1.55377	4.10636	18.1072	2.094229	0.0909106	0.0354257	0.0127461	0.0444024	0.0655478	0.064822	0.0209095	0.0141882	0.0253185	0.0123921	0.0303403	0.0674652	0.0149921	0.0074341	0.00443521	0.0100511	0.00912971	0.0374846	0.0167317	0.0127584	0.0158172	0.0135348	0.00388628	0.00969972	0.00824607	0.00288752	0.00141746	0.00873092	0.00121353	0.00150803	0.000834179	0.0152567	0.0251382	0.0158995	0.00995576	0.0724692	0.00939326	0.00539446	0.0924732	0.0107731	0.00102052	0.0115625	0.00517205	0.00495113	0.00154757	0.0273757	0.00463889	0.00519787	0.011347	0.00416659	0.00100608	0.6409229
792	-2357.62	-2429.59	71.97	0.247009	0.428566	0.571434	0.752991	2.764063	0.0442581	0.0239062	0.00621622	0.0170333	0.0261013	0.0443314	0.0292005	0.00667784	0.0199914	0.0121484	0.0186969	0.0278316	0.00998962	0.00632778	0.00197494	0.00746336	0.00584189	0.0287074	0.0148917	0.00747889	0.0102353	0.00804466	0.0016948	0.0221694	0.00125457	0.00138331	0.00119508	0.0119905	0.00722721	0.00452261	0.000693545	0.00928828	0.00780946	0.00728158	0.000150153	0.0975231	0.00963345	0.00491399	0.081127	0.00167746	0.0012129	0.017298	0.00598574	0.00463984	0.000275224	0.0152067	0.00442259	0.0181572	0.011759	0.0013228	0.00686917	0.206139	0.138	0.364143	0.291718	0.0420944	0.213319	0.617547	1.61931	4.6878	23.7562	2.290568	0.0601305	0.0324797	0.00844556	0.0231421	0.0354621	0.0602302	0.0396728	0.00907274	0.027161	0.0165052	0.0254023	0.0378129	0.0135722	0.00859715	0.00268323	0.01014	0.00793699	0.0390029	0.0202323	0.0101611	0.013906	0.0109298	0.00230261	0.0301201	0.0017045	0.00187942	0.00162368	0.0162907	0.00981914	0.00614457	0.000942274	0.0126194	0.0106102	0.009893	0.000204002	0.132498	0.0130883	0.00667631	0.110222	0.00227905	0.00164788	0.0235016	0.00813243	0.00630385	0.000373929	0.0206603	0.00600868	0.024669	0.0159762	0.0017972	0.00933269	0.7360333
828	-2367.875	-2439.139	71.26391	0.269193	0.436035	0.563965	0.730807	3.404865	0.104629	0.0505556	0.0250111	0.0543039	0.0461122	0.108408	0.0281441	0.0203918	0.048244	0.00598641	0.0462743	0.0869612	0.0105901	0.0208717	0.00383255	0.0132098	0.0124507	0.076592	0.031763	0.0148208	0.0075664	0.0076113	0.0149757	0.00251744	0.0316601	0.00529471	0.000694163	0.0160222	0.0142598	0.00191924	0.0511665	0.00364702	0.00846036	0.0294777	0.00897395	0.00891464	0.0106328	0.000833576	0.0141201	0.0503004	0.00634889	0.0137026	0.00416945	0.0099017	0.0068665	0.0954809	0.168564	0.0437404	0.00605452	0.0175142	0.011643	0.239209	0.175187	0.379298	0.206307	0.0799749	0.291721	0.680894	1.46866	3.42793	12.5039	1.826502	0.070591	0.0341088	0.0168744	0.0366377	0.0311109	0.0731408	0.0189882	0.0137579	0.0325492	0.00403891	0.0312203	0.0586709	0.00714491	0.0140817	0.00258574	0.00891237	0.00840022	0.051675	0.0214298	0.0099993	0.00510489	0.00513518	0.0101038	0.00169846	0.0213604	0.00357223	0.000468337	0.0108098	0.00962077	0.00129487	0.034521	0.00246056	0.00570803	0.019888	0.00605453	0.00601452	0.00717372	0.000562396	0.00952656	0.0339366	0.00428346	0.00924483	0.00281304	0.00668047	0.00463268	0.0644189	0.113727	0.0295107	0.00408485	0.0118165	0.00785526	1.482187
864	-2364.889	-2435.6	70.71106	0.202023	0.411841	0.588158	0.797977	1.870553	0.197271	0.0590582	0.0911887	0.115481	0.178348	0.150103	0.0685183	0.0310789	0.0621554	0.0197938	0.0748365	0.140727	0.0344089	0.0127609	0.00561241	0.0123096	0.0215881	0.0726388	0.0575646	0.0674043	0.0311732	0.0331056	0.00774501	0.0347909	0.0213187	0.000345654	0.00197626	0.0859129	0.0951621	0.0034437	0.0207902	0.0593753	0.0547573	0.0651422	0.014558	0.289179	0.0226888	0.0395747	0.246605	0.0656838	0.00779213	0.0343887	0.0214491	0.0111798	0.0128099	0.0214981	0.0462112	0.0485073	0.0448697	0.00246635	0.000789308	0.132358	0.17051	0.601711	0.0954207	0.194042	0.449474	0.779202	1.28336	2.22482	5.15353	1.185603	0.0676016	0.0202383	0.0312489	0.0395735	0.0611171	0.051438	0.0234802	0.0106503	0.0212997	0.00678301	0.0256453	0.0482248	0.0117914	0.00437296	0.00192328	0.0042183	0.0073979	0.0248922	0.0197265	0.0230984	0.0106826	0.0113448	0.00265409	0.0119223	0.00730558	0.00011845	0.000677234	0.029441	0.0326106	0.0011801	0.00712449	0.020347	0.0187645	0.0223232	0.00498879	0.0990971	0.00777509	0.0135616	0.0845077	0.0225088	0.00267024	0.0117845	0.00735028	0.00383116	0.00438977	0.00736706	0.0158359	0.0166227	0.0153762	0.000845179	0.000270484	2.918136
900	-2366.643	-2439.123	72.48011	0.153623	0.390366	0.609634	0.846376	1.261115	0.0944821	0.055896	0.0384507	0.0428319	0.0515769	0.147627	0.0385262	0.0051862	0.0346477	0.0385475	0.0904445	0.138979	0.0412959	0.0191408	0.00673431	0.0178751	0.0177829	0.107225	0.0282366	0.0415274	0.0187564	0.0197728	0.0151768	0.00945959	0.0136345	0.0280321	0.00488565	0.029496	0.0316755	0.00138181	0.0282451	0.00339955	0.0114826	0.0568208	0.0152913	0.0107089	0.0113894	0.00941774	0.0152169	0.0277499	0.0278035	0.0410385	0.00622336	0.030388	0.00581452	0.236253	0.184238	0.0209561	0.0779576	0.0254836	0.00645501	0.16982	0.072561	0.696401	0.0612175	0.172999	0.425003	0.765711	1.30598	2.35292	5.78038	1.268602	0.0453888	0.0268522	0.0184715	0.0205762	0.0247773	0.0709192	0.0185078	0.00249143	0.0166446	0.0185181	0.0434491	0.066765	0.0198384	0.00919513	0.00323513	0.00858712	0.00854283	0.0515104	0.0135648	0.0199496	0.00901049	0.00949876	0.00729089	0.00454434	0.00654993	0.0134665	0.00234704	0.0141698	0.0152167	0.000663817	0.0135688	0.00163313	0.0055162	0.0272964	0.00734587	0.0051445	0.00547143	0.00452424	0.00731013	0.0133309	0.0133567	0.0197147	0.00298967	0.0145982	0.00279327	0.113495	0.088507	0.0100672	0.0374505	0.0122422	0.00310096	2.081618
936	-2363.306	-2432.323	69.01684	0.215398	0.417074	0.582926	0.784602	2.093494	0.291003	0.160901	0.0604588	0.102579	0.202112	0.216975	0.0822183	0.0294301	0.101006	0.096203	0.0899902	0.277466	0.0236857	0.0344618	0.0015748	0.0362199	0.0287603	0.0482422	0.0464163	0.0292359	0.0225802	0.0337883	0.0107681	0.0213924	0.0277801	0.0199435	0.0014735	0.0617855	0.0351891	0.00449409	0.0202311	0.0538518	0.0777301	0.0244603	0.0325454	0.307468	0.0423585	0.0562131	0.400822	0.17212	0.0108071	0.0151821	0.0304501	0.026556	0.00399957	0.158354	0.00739877	0.0714039	0.0374407	0.0142539	0.00641956	0.131027	0.286334	0.48594	0.0966994	0.173368	0.425445	0.76596	1.30555	2.35048	5.76806	1.26706	0.0772259	0.0426996	0.0160445	0.0272224	0.0536362	0.0575806	0.021819	0.00781013	0.026805	0.0255302	0.0238815	0.0736335	0.00628567	0.00914544	0.000417919	0.00961198	0.00763238	0.0128024	0.0123179	0.00775858	0.00599229	0.0089667	0.00285763	0.00567709	0.00737225	0.00529258	0.000391036	0.0163966	0.00933842	0.00119264	0.0053689	0.0142911	0.0206279	0.00649124	0.00863686	0.0815955	0.011241	0.0149177	0.10637	0.0456769	0.00286797	0.004029	0.0080808	0.00704739	0.0010614	0.0420237	0.00196348	0.0189491	0.00993597	0.00378267	0.00170361	3.768202
972	-2367.468	-2438.396	70.92817	0.256624	0.431856	0.568143	0.743376	3.020604	0.0818256	0.106234	0.0360607	0.0500329	0.0248612	0.122176	0.0305008	0.0134552	0.0446933	0.019395	0.0438131	0.214758	0.0203306	0.0174114	0.000591507	0.0221027	0.0172542	0.0683491	0.0381069	0.0186838	0.0531481	0.0152171	0.00444995	0.0363411	0.0114996	0.00381827	0.00501582	0.0152691	0.0356152	0.0102819	0.00197906	0.0199319	0.0202677	0.0169763	0.0256405	0.260328	0.00909243	0.0268746	0.163253	0.0448991	0.000296778	0.0214834	0.0206112	0.00993405	0.0022097	0.0794588	0.000500049	0.0610453	0.0353209	0.0132444	0.0295291	0.166239	0.228286	0.503597	0.101878	0.112368	0.344347	0.717053	1.3946	2.90405	8.89933	1.580611	0.0400288	0.0519693	0.0176408	0.0244759	0.012162	0.0597678	0.0149209	0.00658225	0.0218638	0.00948796	0.0214332	0.105059	0.00994564	0.00851759	0.000289363	0.0108126	0.00844067	0.0334361	0.0186417	0.00914005	0.0259999	0.00744416	0.0021769	0.0177779	0.00562556	0.00186788	0.00245372	0.00746956	0.0174228	0.00502984	0.00096815	0.00975061	0.0099149	0.00830475	0.0125432	0.127352	0.00444798	0.0131469	0.079863	0.0219645	0.000145183	0.0105096	0.0100829	0.0048597	0.00108098	0.0388709	0.000244622	0.0298631	0.0172789	0.00647909	0.0144455	2.044169
